text_i,text_j,cor
Often make last-minute plans.,Postpone decisions.,0.18858573730004383
Worry about things.,Am calm even in tense situations.,0.3428223941130495
Make friends easily.,Am calm even in tense situations.,-0.1357292153014591
Have a vivid imagination.,Am calm even in tense situations.,-0.0721386176432694
Trust others.,Am calm even in tense situations.,-0.09509937429882258
Complete tasks successfully.,Am calm even in tense situations.,-0.1691719287328972
Get angry easily.,Am calm even in tense situations.,0.3037965082275327
Love large parties.,Am calm even in tense situations.,-0.059730353313100844
Believe in the importance of art.,Am calm even in tense situations.,-0.04591300562070262
Would never cheat on my taxes.,Am calm even in tense situations.,0.010289585511826368
Like order.,Am calm even in tense situations.,0.01951650890074991
Often feel blue.,Am calm even in tense situations.,0.2648989103706949
Take charge.,Am calm even in tense situations.,-0.1992594476406554
Experience my emotions intensely.,Am calm even in tense situations.,0.21238902004749396
Make people feel welcome.,Am calm even in tense situations.,-0.10764467476356801
Try to follow the rules.,Am calm even in tense situations.,0.015152017952615164
Am easily intimidated.,Am calm even in tense situations.,0.3351204788554962
Am always busy.,Am calm even in tense situations.,-0.04635751990419741
Prefer variety to routine.,Am calm even in tense situations.,-0.13207614644994262
Am easy to satisfy.,Am calm even in tense situations.,-0.11717623968008409
Go straight for the goal.,Am calm even in tense situations.,-0.16069051954243369
Often eat too much.,Am calm even in tense situations.,0.11274835796719321
Love excitement.,Am calm even in tense situations.,-0.08779302984364712
Like to solve complex problems.,Am calm even in tense situations.,-0.2317194055777472
Dislike being the center of attention.,Am calm even in tense situations.,0.0374321764367314
Get chores done right away.,Am calm even in tense situations.,-0.0597879603195397
Panic easily.,Am calm even in tense situations.,0.5038882806755474
Radiate joy.,Am calm even in tense situations.,-0.10004253921182388
Tend to vote for liberal political candidates.,Am calm even in tense situations.,0.024014324247983155
Sympathize with the homeless.,Am calm even in tense situations.,0.056930314548506215
Avoid mistakes.,Am calm even in tense situations.,-0.10301198133263201
Fear for the worst.,Am calm even in tense situations.,0.32876752898970946
Warm up quickly to others.,Am calm even in tense situations.,-0.09596656254968787
Enjoy wild flights of fantasy.,Am calm even in tense situations.,-0.010259608611439777
Believe that others have good intentions.,Am calm even in tense situations.,-0.09575884213510416
Excel in what I do.,Am calm even in tense situations.,-0.22580474969856226
Get irritated easily.,Am calm even in tense situations.,0.30844217062951756
Talk to a lot of different people at parties.,Am calm even in tense situations.,-0.12130508841188917
Like music.,Am calm even in tense situations.,0.003836283186108293
Stick to the rules.,Am calm even in tense situations.,0.021357154772934952
Like to tidy up.,Am calm even in tense situations.,0.003530038682341628
Dislike myself.,Am calm even in tense situations.,0.26853376445680144
Try to lead others.,Am calm even in tense situations.,-0.20076793707246296
Feel others' emotions.,Am calm even in tense situations.,0.010079598989681133
Anticipate the needs of others.,Am calm even in tense situations.,-0.09279978696082805
Keep my promises.,Am calm even in tense situations.,-0.15633458616360568
Am afraid that I will do the wrong thing.,Am calm even in tense situations.,0.27794863350633836
Am always on the go.,Am calm even in tense situations.,-0.06984932543777361
Like to visit new places.,Am calm even in tense situations.,-0.10433895079491766
Can't stand confrontations.,Am calm even in tense situations.,0.17436019223663465
Work hard.,Am calm even in tense situations.,-0.10951745609265129
Don't know why I do some of the things I do.,Am calm even in tense situations.,0.20831947716672622
Seek adventure.,Am calm even in tense situations.,-0.14911768937969172
Love to read challenging material.,Am calm even in tense situations.,-0.14133657484998857
Dislike talking about myself.,Am calm even in tense situations.,9.572542520529909e-4
Am always prepared.,Am calm even in tense situations.,-0.14104025893317634
Become overwhelmed by events.,Am calm even in tense situations.,0.41171009131441744
Have a lot of fun.,Am calm even in tense situations.,-0.1638950246932114
Believe that there is no absolute right or wrong.,Am calm even in tense situations.,-0.0395617980404651
Feel sympathy for those who are worse off than myself.,Am calm even in tense situations.,0.04636572125197879
Choose my words with care.,Am calm even in tense situations.,-0.16597728324221395
Am afraid of many things.,Am calm even in tense situations.,0.3910053688303449
Feel comfortable around people.,Am calm even in tense situations.,-0.21051257428078513
Love to daydream.,Am calm even in tense situations.,0.04370974900987879
Trust what people say.,Am calm even in tense situations.,-0.07539155067479349
Handle tasks smoothly.,Am calm even in tense situations.,-0.3148777732126939
Get upset easily.,Am calm even in tense situations.,0.40632886308552424
Enjoy being part of a group.,Am calm even in tense situations.,-0.057600982962188456
See beauty in things that others might not notice.,Am calm even in tense situations.,-0.08142473303980104
Use flattery to get ahead.,Am calm even in tense situations.,-0.008234417746685731
Want everything to be just right.,Am calm even in tense situations.,0.12101227010073358
Am often down in the dumps.,Am calm even in tense situations.,0.29292987590964636
Can talk others into doing things.,Am calm even in tense situations.,-0.1817394091169514
Am passionate about causes.,Am calm even in tense situations.,-0.050957141246857435
Love to help others.,Am calm even in tense situations.,-0.06108064877711394
Pay my bills on time.,Am calm even in tense situations.,-0.053312560257408784
Find it difficult to approach others.,Am calm even in tense situations.,0.20805335395765698
Do a lot in my spare time.,Am calm even in tense situations.,-0.13628387573079126
Interested in many things.,Am calm even in tense situations.,-0.16665967896011058
Hate to seem pushy.,Am calm even in tense situations.,0.02956860394077447
Turn plans into actions.,Am calm even in tense situations.,-0.22662414334575565
Do things I later regret.,Am calm even in tense situations.,0.23341614589803636
Love action.,Am calm even in tense situations.,-0.1690122028386948
Have a rich vocabulary.,Am calm even in tense situations.,-0.16952946933366808
Consider myself an average person.,Am calm even in tense situations.,0.10285541777525971
Start tasks right away.,Am calm even in tense situations.,-0.0959740605426038
Feel that I'm unable to deal with things.,Am calm even in tense situations.,0.37722622949437684
Express childlike joy.,Am calm even in tense situations.,0.0031716425010151154
Believe that criminals should receive help rather than punishment.,Am calm even in tense situations.,0.0032930645485535347
Value cooperation over competition.,Am calm even in tense situations.,0.025043374727682647
Stick to my chosen path.,Am calm even in tense situations.,-0.072760863219933955
Get stressed out easily.,Am calm even in tense situations.,0.4852996662272721
Act comfortably with others.,Am calm even in tense situations.,-0.22892864641419794
Like to get lost in thought.,Am calm even in tense situations.,0.02097121491670522
Believe that people are basically moral.,Am calm even in tense situations.,-0.08227670707222025
Am sure of my ground.,Am calm even in tense situations.,-0.2817534689521517
Am often in a bad mood.,Am calm even in tense situations.,0.30096407868425584
Involve others in what I am doing.,Am calm even in tense situations.,-0.08596704160867939
Love flowers.,Am calm even in tense situations.,0.06714449096195942
Use others for my own ends.,Am calm even in tense situations.,-0.02394889651364884
Love order and regularity.,Am calm even in tense situations.,0.050099072796692866
Have a low opinion of myself.,Am calm even in tense situations.,0.2857426560253086
Seek to influence others.,Am calm even in tense situations.,-0.11725406481247481
Enjoy examining myself and my life.,Am calm even in tense situations.,-0.12052938246979408
Am concerned about others.,Am calm even in tense situations.,-0.010609551875261986
Tell the truth.,Am calm even in tense situations.,-0.12056104269548096
Am afraid to draw attention to myself.,Am calm even in tense situations.,0.16737170843932123
Can manage many things at the same time.,Am calm even in tense situations.,-0.2701949541744293
Like to begin new things.,Am calm even in tense situations.,-0.20375335461731128
Have a sharp tongue.,Am calm even in tense situations.,-0.008186607585585353
Plunge into tasks with all my heart.,Am calm even in tense situations.,-0.12310166588859055
Go on binges.,Am calm even in tense situations.,0.11653852782765313
Enjoy being part of a loud crowd.,Am calm even in tense situations.,-0.030458497958753404
Can handle a lot of information.,Am calm even in tense situations.,-0.2840952227268625
Seldom toot my own horn.,Am calm even in tense situations.,-0.03655827667008869
Get to work at once.,Am calm even in tense situations.,-0.09048916905062926
Can't make up my mind.,Am calm even in tense situations.,0.2738899157119028
Laugh my way through life.,Am calm even in tense situations.,-0.16899769663178263
Believe in one true religion.,Am calm even in tense situations.,-0.015495041820835224
Suffer from others' sorrows.,Am calm even in tense situations.,0.10104724731472349
Jump into things without thinking.,Am calm even in tense situations.,-0.1719768500910046
Get caught up in my problems.,Am calm even in tense situations.,0.35626449033154606
Cheer people up.,Am calm even in tense situations.,-0.12607935426604353
